HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.Rank1,Answer.Rank2,Answer.Rank3,Answer.optradio,Approve,Reject
32K26U12DNUUHLKVWL1AWAL8MZEDVG,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,345LHZDEDYYY9YRSP8QUCZSXM9GU3C,A3D6IPJ4RBCNVY,Submitted,Tue Jul 18 22:06:46 PDT 2017,Tue Jul 18 22:06:56 PDT 2017,Tue Jul 25 22:06:56 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),S067_006_00000011.jpg,Disgust,None,None,on,x,
32K26U12DNUUHLKVWL1AWAL8MZEDVG,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,35L9RVQFCPOD36YR4TFWGTT75EYHU6,A2BACJE00ZUDXS,Submitted,Tue Jul 18 22:00:03 PDT 2017,Tue Jul 18 22:01:01 PDT 2017,Tue Jul 25 22:01:01 PDT 2017,,,,58,0% (0/0),0% (0/0),0% (0/0),S067_006_00000011.jpg,Anger,Neutral,Disgust,on,x,
32K26U12DNUUHLKVWL1AWAL8MZEDVG,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3D4CH1LGEBZ1JIFDMC2NZXUSDTC9G9,ATIGCUKIPNWG0,Submitted,Tue Jul 18 22:06:55 PDT 2017,Tue Jul 18 22:07:12 PDT 2017,Tue Jul 25 22:07:12 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),S067_006_00000011.jpg,Disgust,Anger,None,on,x,
32K26U12DNUUHLKVWL1AWAL8MZEDVG,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3GGAI1SQEW439QI29ZA9ESFXF0QCM0,AUJPYSYU7YL5,Submitted,Tue Jul 18 21:59:32 PDT 2017,Tue Jul 18 22:00:11 PDT 2017,Tue Jul 25 22:00:11 PDT 2017,,,,39,0% (0/0),0% (0/0),0% (0/0),S067_006_00000011.jpg,Disgust,None,Sadness,on,x,
32K26U12DNUUHLKVWL1AWAL8MZEDVG,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3JAOYWH7VJAH5ATEX3Z3CPZ09AY9LF,A1YQH72YL8YOXN,Submitted,Tue Jul 18 22:09:35 PDT 2017,Tue Jul 18 22:10:12 PDT 2017,Tue Jul 25 22:10:12 PDT 2017,,,,37,0% (0/0),0% (0/0),0% (0/0),S067_006_00000011.jpg,Sadness,Disgust,Fear,,,Confidence score was not indicated as required.
32K26U12DNUUHLKVWL1AWAL8MZEDVG,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3JBT3HLQF98M2MQPTTM96UADTNNPZ8,A29H49SJ6D9PN7,Submitted,Tue Jul 18 22:01:52 PDT 2017,Tue Jul 18 22:02:07 PDT 2017,Tue Jul 25 22:02:07 PDT 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),S067_006_00000011.jpg,Disgust,None,None,on,x,
32K26U12DNUUHLKVWL1AWAL8MZEDVG,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3U84XHCDIDJ0DT46V9UL3WZI2RS4ZX,A1RULXRXR2XF6M,Submitted,Tue Jul 18 22:07:52 PDT 2017,Tue Jul 18 22:08:37 PDT 2017,Tue Jul 25 22:08:37 PDT 2017,,,,45,0% (0/0),0% (0/0),0% (0/0),S067_006_00000011.jpg,Anger,Sadness,None,,,All three emotion ranks were found to be inaccurate.
32K26U12DNUUHLKVWL1AWAL8MZEDVG,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3UOUJI6MTEKAPWY69XXIJFH1T4HXUF,A2S96ZZ70YFPSK,Submitted,Tue Jul 18 22:03:22 PDT 2017,Tue Jul 18 22:03:33 PDT 2017,Tue Jul 25 22:03:33 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),S067_006_00000011.jpg,Anger,Disgust,None,on,x,
32K26U12DNUUHLKVWL1AWAL8MZEDVG,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3WEV0KO0ONYGCD1LTS16A7WLSPKDSD,A18J7H2QA7UQIR,Submitted,Tue Jul 18 22:03:19 PDT 2017,Tue Jul 18 22:03:35 PDT 2017,Tue Jul 25 22:03:35 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),S067_006_00000011.jpg,Anger,Surprise,Sadness,on,,All three emotion ranks were found to be inaccurate.
32L724R85LQYKC3L2NTMHFC3SGLIP2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,34S9DKFK74VMUB47HS7YOYWGNEIYNU,A18J7H2QA7UQIR,Submitted,Tue Jul 18 22:04:56 PDT 2017,Tue Jul 18 22:05:07 PDT 2017,Tue Jul 25 22:05:07 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),S070_005_00000016.jpg,Disgust,Anger,None,on,x,
32L724R85LQYKC3L2NTMHFC3SGLIP2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,39N5ACM9HFT7WV8CPVSAT68KEKZP9T,A2S96ZZ70YFPSK,Submitted,Tue Jul 18 22:08:34 PDT 2017,Tue Jul 18 22:08:46 PDT 2017,Tue Jul 25 22:08:46 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),S070_005_00000016.jpg,Disgust,Sadness,None,on,x,
32L724R85LQYKC3L2NTMHFC3SGLIP2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3DR23U6WE6KMJJS0ENHGQUASUK0ETX,A2FY943XQ73SFP,Submitted,Tue Jul 18 22:07:15 PDT 2017,Tue Jul 18 22:07:22 PDT 2017,Tue Jul 25 22:07:22 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),S070_005_00000016.jpg,Sadness,None,None,on,,All three emotion ranks were found to be inaccurate.
32L724R85LQYKC3L2NTMHFC3SGLIP2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3EG49X351VIPNL85DFZF393LQIZX6D,A2653BIPJKEMRK,Submitted,Tue Jul 18 22:07:14 PDT 2017,Tue Jul 18 22:07:20 PDT 2017,Tue Jul 25 22:07:20 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),S070_005_00000016.jpg,Disgust,None,None,on,x,
32L724R85LQYKC3L2NTMHFC3SGLIP2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3LRKMWOKB6NQAFPJRVBXAH2KIDVZ2V,A1FVTP6CMMM3Y4,Submitted,Tue Jul 18 22:05:48 PDT 2017,Tue Jul 18 22:06:08 PDT 2017,Tue Jul 25 22:06:08 PDT 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),S070_005_00000016.jpg,Disgust,Anger,Neutral,on,x,
32L724R85LQYKC3L2NTMHFC3SGLIP2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3NS0A6KXC5EGP9XQQAWMCLWLSW0ZGE,A3FT9XM7FC0ANP,Submitted,Tue Jul 18 22:06:18 PDT 2017,Tue Jul 18 22:06:34 PDT 2017,Tue Jul 25 22:06:34 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),S070_005_00000016.jpg,Anger,Disgust,Neutral,on,x,
32L724R85LQYKC3L2NTMHFC3SGLIP2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3S3AMIZX3VB05WCPW6B6V2S36MZCDJ,A3R6KO03P9QLNO,Submitted,Tue Jul 18 22:07:18 PDT 2017,Tue Jul 18 22:08:09 PDT 2017,Tue Jul 25 22:08:09 PDT 2017,,,,51,0% (0/0),0% (0/0),0% (0/0),S070_005_00000016.jpg,Anger,Sadness,Disgust,,,Confidence score was not indicated as required.
32L724R85LQYKC3L2NTMHFC3SGLIP2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3VELCLL3GLPDGDGN7FHC26CXE2O1FT,A13V13Y2DJGFT4,Submitted,Tue Jul 18 22:06:10 PDT 2017,Tue Jul 18 22:06:22 PDT 2017,Tue Jul 25 22:06:22 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),S070_005_00000016.jpg,Sadness,Anger,Fear,on,,All three emotion ranks were found to be inaccurate.
32L724R85LQYKC3L2NTMHFC3SGLIP2,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3WMOAN2SRC35QH92CHKEHZSM5XGNVA,A1SZSFNHA2CWSQ,Submitted,Tue Jul 18 22:03:00 PDT 2017,Tue Jul 18 22:03:26 PDT 2017,Tue Jul 25 22:03:26 PDT 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),S070_005_00000016.jpg,Sadness,Neutral,Anger,on,,All three emotion ranks were found to be inaccurate.
38Z7YZ2SB38JKO40208BHK2DXC7IQT,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,304SM51WA4ANXG31FWA0FH8LP48SBL,AUJPYSYU7YL5,Submitted,Tue Jul 18 22:02:42 PDT 2017,Tue Jul 18 22:02:58 PDT 2017,Tue Jul 25 22:02:58 PDT 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),S137_011_00000020.jpg,Happiness,Surprise,None,,,Confidence score was not indicated as required.
38Z7YZ2SB38JKO40208BHK2DXC7IQT,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3BWI6RSP7HFZLLVT1KEFLYIA5N97EE,A1T78AC3Z2WZW0,Submitted,Tue Jul 18 22:07:52 PDT 2017,Tue Jul 18 22:08:13 PDT 2017,Tue Jul 25 22:08:13 PDT 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),S137_011_00000020.jpg,Happiness,Neutral,Surprise,on,x,
38Z7YZ2SB38JKO40208BHK2DXC7IQT,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3EO896NRAX1UUZESSOS7NANKZSWJTN,A2S96ZZ70YFPSK,Submitted,Tue Jul 18 22:07:46 PDT 2017,Tue Jul 18 22:07:53 PDT 2017,Tue Jul 25 22:07:53 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),S137_011_00000020.jpg,Happiness,None,None,on,x,
38Z7YZ2SB38JKO40208BHK2DXC7IQT,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3K2755HG5T9788WZN81738D63ZRDFV,A3G2NE6QE5W5R,Submitted,Tue Jul 18 22:08:22 PDT 2017,Tue Jul 18 22:08:59 PDT 2017,Tue Jul 25 22:08:59 PDT 2017,,,,37,0% (0/0),0% (0/0),0% (0/0),S137_011_00000020.jpg,Happiness,Surprise,Neutral,on,x,
38Z7YZ2SB38JKO40208BHK2DXC7IQT,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3OB0CAO74IVUKFIWEUCLJEZK12AHY5,A1FVTP6CMMM3Y4,Submitted,Tue Jul 18 22:08:48 PDT 2017,Tue Jul 18 22:09:02 PDT 2017,Tue Jul 25 22:09:02 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),S137_011_00000020.jpg,Happiness,Surprise,Neutral,on,x,
38Z7YZ2SB38JKO40208BHK2DXC7IQT,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3OS4RQUCRALETBYF9CA18IP60EFBFM,A3UUH3632AI3ZX,Submitted,Tue Jul 18 22:05:48 PDT 2017,Tue Jul 18 22:05:52 PDT 2017,Tue Jul 25 22:05:52 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),S137_011_00000020.jpg,Happiness,None,None,on,x,
38Z7YZ2SB38JKO40208BHK2DXC7IQT,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3RANCT1ZVGN3CTV54150UIQ9A1UBUL,A13V13Y2DJGFT4,Submitted,Tue Jul 18 22:06:22 PDT 2017,Tue Jul 18 22:06:34 PDT 2017,Tue Jul 25 22:06:34 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),S137_011_00000020.jpg,Happiness,None,None,,,Confidence score was not indicated as required.
38Z7YZ2SB38JKO40208BHK2DXC7IQT,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3T3IWE1XG7TBGMI5NECGKBZ6DNNQTK,A18J7H2QA7UQIR,Submitted,Tue Jul 18 22:03:36 PDT 2017,Tue Jul 18 22:03:50 PDT 2017,Tue Jul 25 22:03:50 PDT 2017,,,,14,0% (0/0),0% (0/0),0% (0/0),S137_011_00000020.jpg,Happiness,Anger,Surprise,on,x,
38Z7YZ2SB38JKO40208BHK2DXC7IQT,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3X1FV8S5JYXZGPSGPD7JRFJP4LUVGA,A1YGSIQI52QT9L,Submitted,Tue Jul 18 22:04:40 PDT 2017,Tue Jul 18 22:04:53 PDT 2017,Tue Jul 25 22:04:53 PDT 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),S137_011_00000020.jpg,Happiness,Surprise,Neutral,on,x,
3VGZ74AYTGM1UWOM7U7DC30GEKEGCU,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,37U1UTWH9WSSU35HXVQLY5DOVW58RF,A3D6IPJ4RBCNVY,Submitted,Tue Jul 18 22:05:16 PDT 2017,Tue Jul 18 22:05:53 PDT 2017,Tue Jul 25 22:05:53 PDT 2017,,,,37,0% (0/0),0% (0/0),0% (0/0),S063_002_00000023.jpg,Happiness,None,None,on,x,
3VGZ74AYTGM1UWOM7U7DC30GEKEGCU,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3GLB5JMZFY1DM8SUYS7PLTDI4EQGDW,AGA1PIIWM8I8D,Submitted,Tue Jul 18 22:03:05 PDT 2017,Tue Jul 18 22:03:27 PDT 2017,Tue Jul 25 22:03:27 PDT 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),S063_002_00000023.jpg,Happiness,Surprise,None,on,x,
3VGZ74AYTGM1UWOM7U7DC30GEKEGCU,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3NG53N1RLWP7IQP2K3MWTAD9UEH8PN,AYLAJHJXMPIBM,Submitted,Tue Jul 18 22:04:56 PDT 2017,Tue Jul 18 22:05:19 PDT 2017,Tue Jul 25 22:05:19 PDT 2017,,,,23,0% (0/0),0% (0/0),0% (0/0),S063_002_00000023.jpg,Happiness,Neutral,None,on,x,
3VGZ74AYTGM1UWOM7U7DC30GEKEGCU,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3QRYMNZ7FZNQDP5D7MKZGH418C0NTU,A17A9PB5SJ9N8U,Submitted,Tue Jul 18 22:02:58 PDT 2017,Tue Jul 18 22:03:23 PDT 2017,Tue Jul 25 22:03:23 PDT 2017,,,,25,0% (0/0),0% (0/0),0% (0/0),S063_002_00000023.jpg,Happiness,Neutral,None,on,x,
3VGZ74AYTGM1UWOM7U7DC30GEKEGCU,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3RGU30DZTBEQH4O8JRRV1WSS5K0JMM,A36JLQOX64JY2O,Submitted,Tue Jul 18 22:07:15 PDT 2017,Tue Jul 18 22:07:21 PDT 2017,Tue Jul 25 22:07:21 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),S063_002_00000023.jpg,Happiness,None,None,on,x,
3VGZ74AYTGM1UWOM7U7DC30GEKEGCU,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3T111IHZ5FWS88OR2NWZY18ZF2N9R5,A1T78AC3Z2WZW0,Submitted,Tue Jul 18 22:07:20 PDT 2017,Tue Jul 18 22:07:50 PDT 2017,Tue Jul 25 22:07:50 PDT 2017,,,,30,0% (0/0),0% (0/0),0% (0/0),S063_002_00000023.jpg,Happiness,Surprise,None,,,Confidence score was not indicated as required.
3VGZ74AYTGM1UWOM7U7DC30GEKEGCU,3JUV1CRER4U3JRV3JYR5796BQ6RW2F,Label the Facial Expression in the Image,"Given a face expressing a certain emotion, rank up to 3 of the most likely emotions being expressed.","image, tag, picture, tagging, photo, different, emotion, facial expression, machine learning",$0.05,Tue Jul 18 21:57:00 PDT 2017,9,BatchId:2876007;OriginalHitTemplateId:862366346;,120,604800,Fri Jul 28 21:57:00 PDT 2017,,,3X66WABAJXOF4GQX531D8KR6D11G3Y,A1V5EPZFBTFNBH,Submitted,Tue Jul 18 22:02:27 PDT 2017,Tue Jul 18 22:02:33 PDT 2017,Tue Jul 25 22:02:33 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),S063_002_00000023.jpg,Happiness,None,None,on,x,
