image_url,crowdemotion1,crowdemotion2,crowdemotion3
S069_003_00000011.jpg,Disgust,None,None
S069_003_00000011.jpg,Disgust,Anger,None
S069_003_00000011.jpg,Sadness,None,None
S069_003_00000011.jpg,Disgust,Anger,None
S069_004_00000017.jpg,Happiness,Surprise,Neutral
S069_004_00000017.jpg,Happiness,Neutral,Surprise
S069_004_00000017.jpg,Happiness,None,None
S069_004_00000017.jpg,Happiness,Surprise,Neutral
S069_004_00000017.jpg,Happiness,None,None
S069_004_00000017.jpg,Happiness,None,None
S069_004_00000017.jpg,Happiness,Surprise,Neutral
S069_004_00000017.jpg,Happiness,Neutral,Surprise
S070_002_00000016.jpg,Surprise,None,None
S070_002_00000016.jpg,Surprise,Happiness,None
S070_002_00000016.jpg,Surprise,Fear,None
S070_002_00000016.jpg,Surprise,None,None
S070_002_00000016.jpg,Surprise,Disgust,Fear
S070_002_00000016.jpg,Surprise,None,None
S070_002_00000016.jpg,Surprise,Disgust,Sadness
S070_002_00000016.jpg,Surprise,Disgust,None
S070_002_00000016.jpg,Surprise,Anger,Disgust
S070_003_00000017.jpg,Happiness,None,None
S070_003_00000017.jpg,Anger,Happiness,None
S070_003_00000017.jpg,Happiness,None,None
S070_003_00000017.jpg,Happiness,Fear,Surprise
S070_003_00000017.jpg,Happiness,None,None
S070_003_00000017.jpg,Happiness,None,None
S070_003_00000017.jpg,Happiness,Sadness,Surprise
S070_003_00000017.jpg,Happiness,None,None
S070_003_00000017.jpg,Happiness,Sadness,Anger
S070_005_00000016.jpg,Anger,Disgust,Neutral
S070_005_00000016.jpg,Disgust,Anger,None
S070_005_00000016.jpg,Disgust,Sadness,None
S070_005_00000016.jpg,Disgust,None,None
S070_005_00000016.jpg,Disgust,Anger,Neutral
S071_001_00000013.jpg,Surprise,Fear,None
S071_001_00000013.jpg,Surprise,Disgust,Fear
S071_001_00000013.jpg,Surprise,None,None
S071_001_00000013.jpg,Surprise,Fear,None
S071_001_00000013.jpg,Surprise,Disgust,Anger
S071_001_00000013.jpg,Surprise,None,None
S071_001_00000013.jpg,Surprise,Fear,None
S071_001_00000013.jpg,Surprise,Fear,Disgust
S071_001_00000013.jpg,Surprise,None,None
S071_002_00000020.jpg,Anger,None,None
S071_002_00000020.jpg,Fear,None,None
S071_002_00000020.jpg,Surprise,None,None
S071_002_00000020.jpg,Sadness,Fear,None
S071_002_00000020.jpg,Sadness,None,None
S071_002_00000020.jpg,Sadness,Anger,None
S071_002_00000020.jpg,Sadness,None,None
S071_002_00000020.jpg,Anger,Surprise,None
S071_002_00000020.jpg,Sadness,None,None
S071_004_00000028.jpg,Disgust,Anger,None
S071_004_00000028.jpg,Anger,Disgust,None
S071_004_00000028.jpg,Disgust,Anger,None
S071_004_00000028.jpg,Anger,Disgust,Sadness
S071_004_00000028.jpg,Anger,None,None
S071_004_00000028.jpg,Anger,Disgust,None
S071_004_00000028.jpg,Anger,Surprise,Disgust
S071_004_00000028.jpg,Anger,Disgust,None
S071_004_00000028.jpg,Disgust,Sadness,None
S071_005_00000021.jpg,Happiness,Neutral,Surprise
S071_005_00000021.jpg,Happiness,Surprise,None
S071_005_00000021.jpg,Happiness,Neutral,Disgust
S071_005_00000021.jpg,Happiness,Anger,Surprise
S071_005_00000021.jpg,Happiness,None,None
S071_005_00000021.jpg,Happiness,Surprise,Neutral
S071_005_00000021.jpg,Neutral,Happiness,None
S071_006_00000014.jpg,Disgust,Sadness,Fear
S071_006_00000014.jpg,Disgust,Surprise,Anger
S071_006_00000014.jpg,Disgust,Anger,None
S071_006_00000014.jpg,Disgust,None,None
S071_006_00000014.jpg,Disgust,None,None
S071_006_00000014.jpg,Disgust,Anger,Sadness
S071_006_00000014.jpg,Disgust,Sadness,Surprise
S071_006_00000014.jpg,Disgust,Anger,None
S071_006_00000014.jpg,Anger,Disgust,Fear
S072_005_00000019.jpg,Anger,None,None
S072_005_00000019.jpg,Anger,Disgust,None
S072_005_00000019.jpg,Disgust,Anger,None
S072_005_00000019.jpg,Anger,None,None
S072_005_00000019.jpg,Anger,Disgust,None
S072_005_00000019.jpg,Anger,Happiness,Disgust
S072_005_00000019.jpg,Anger,Disgust,None
S072_005_00000019.jpg,Disgust,Anger,Sadness
S072_005_00000019.jpg,Happiness,Surprise,Disgust
S072_006_00000022.jpg,Happiness,Surprise,Fear
S072_006_00000022.jpg,Happiness,Surprise,None
S072_006_00000022.jpg,Happiness,Neutral,None
S072_006_00000022.jpg,Happiness,None,None
S072_006_00000022.jpg,Happiness,None,None
S072_006_00000022.jpg,Happiness,Surprise,Neutral
S072_006_00000022.jpg,Happiness,None,None
S072_006_00000022.jpg,Happiness,Surprise,None
S072_006_00000022.jpg,Neutral,Happiness,Surprise
S073_001_00000013.jpg,Neutral,Surprise,Happiness
S073_001_00000013.jpg,Surprise,None,None
S073_001_00000013.jpg,Surprise,None,None
S073_001_00000013.jpg,Surprise,Fear,None
S073_001_00000013.jpg,Surprise,Happiness,None
S073_001_00000013.jpg,Surprise,None,None
S073_001_00000013.jpg,Surprise,Fear,Happiness
S073_006_00000014.jpg,Anger,Disgust,Neutral
S073_006_00000014.jpg,Disgust,Anger,None
S073_006_00000014.jpg,Disgust,Anger,None
S073_006_00000014.jpg,Disgust,Anger,None
S073_006_00000014.jpg,Disgust,Anger,Fear
S073_006_00000014.jpg,Disgust,Anger,Fear
S074_001_00000020.jpg,Fear,Surprise,Disgust
S074_001_00000020.jpg,Fear,Surprise,None
S074_001_00000020.jpg,Fear,Disgust,None
S074_002_00000016.jpg,Fear,Surprise,None
S074_002_00000016.jpg,Surprise,None,None
S074_002_00000016.jpg,Anger,Surprise,None
S074_002_00000016.jpg,Surprise,Fear,None
S074_002_00000016.jpg,Surprise,None,None
S074_002_00000016.jpg,Surprise,Happiness,Fear
S074_002_00000016.jpg,Surprise,Fear,Happiness
S074_002_00000016.jpg,Surprise,Fear,None
S074_002_00000016.jpg,Surprise,Happiness,Disgust
S074_004_00000018.jpg,Disgust,Anger,None
S074_004_00000018.jpg,Disgust,None,None
S074_004_00000018.jpg,Disgust,Surprise,Fear
S074_004_00000018.jpg,Disgust,Sadness,None
S074_004_00000018.jpg,Disgust,None,None
S074_004_00000018.jpg,Disgust,Anger,None
S074_005_00000043.jpg,Happiness,Surprise,Neutral
S074_005_00000043.jpg,Happiness,Surprise,Disgust
S074_005_00000043.jpg,Happiness,Surprise,Neutral
S074_005_00000043.jpg,Happiness,None,None
S074_005_00000043.jpg,Happiness,None,None
S074_005_00000043.jpg,Happiness,Surprise,None
S074_005_00000043.jpg,Happiness,None,None
S074_005_00000043.jpg,Happiness,Surprise,None
S074_005_00000043.jpg,Happiness,None,None
S075_002_00000014.jpg,Surprise,None,None
S075_002_00000014.jpg,Surprise,None,None
S075_002_00000014.jpg,Surprise,Anger,Disgust
S075_002_00000014.jpg,Surprise,None,None
S075_002_00000014.jpg,Surprise,Fear,Disgust
S075_002_00000014.jpg,Surprise,Fear,None
S075_002_00000014.jpg,Surprise,Fear,None
S075_002_00000014.jpg,Surprise,Fear,Disgust
S075_002_00000014.jpg,Surprise,Disgust,None
S075_005_00000012.jpg,Disgust,None,None
S075_005_00000012.jpg,Disgust,None,None
S075_005_00000012.jpg,Disgust,Anger,Fear
S075_005_00000012.jpg,Anger,None,None
S075_005_00000012.jpg,Disgust,Sadness,Surprise
S075_005_00000012.jpg,Disgust,None,None
S075_005_00000012.jpg,Disgust,None,None
S075_005_00000012.jpg,Disgust,Anger,Sadness
S075_005_00000012.jpg,Anger,Sadness,Fear
S075_006_00000025.jpg,Happiness,None,None
S075_006_00000025.jpg,Happiness,None,None
S075_006_00000025.jpg,Anger,Happiness,Surprise
S075_006_00000025.jpg,Happiness,None,None
S075_006_00000025.jpg,Happiness,Surprise,Disgust
S075_006_00000025.jpg,Happiness,None,None
S075_006_00000025.jpg,Happiness,None,None
S075_006_00000025.jpg,Happiness,None,None
S075_006_00000025.jpg,Happiness,None,None
S075_008_00000012.jpg,Sadness,None,None
S075_008_00000012.jpg,Anger,None,None
S075_008_00000012.jpg,Sadness,Disgust,None
S075_008_00000012.jpg,Disgust,Anger,None
S075_008_00000012.jpg,Sadness,Disgust,Fear
S075_008_00000012.jpg,Disgust,Anger,None
S075_008_00000012.jpg,Anger,Disgust,None
S075_008_00000012.jpg,Disgust,None,None
S075_008_00000012.jpg,Anger,Disgust,Sadness
S076_001_00000017.jpg,Surprise,Fear,None
S076_001_00000017.jpg,Surprise,Fear,None
S076_001_00000017.jpg,Surprise,Sadness,Fear
S076_001_00000017.jpg,Surprise,Fear,Anger
S076_001_00000017.jpg,Surprise,None,None
S076_001_00000017.jpg,Anger,None,None
S076_001_00000017.jpg,Surprise,Fear,None
S076_001_00000017.jpg,Surprise,Fear,None
S076_001_00000017.jpg,Surprise,Happiness,Fear
S076_005_00000012.jpg,Anger,Disgust,Fear
S076_005_00000012.jpg,Disgust,Anger,None
S076_005_00000012.jpg,Disgust,Anger,Fear
S076_005_00000012.jpg,Disgust,Anger,None
S076_005_00000012.jpg,Disgust,Sadness,None
S076_005_00000012.jpg,Disgust,Anger,Surprise
S076_005_00000012.jpg,Surprise,Disgust,None
S076_006_00000019.jpg,Happiness,None,None
S076_006_00000019.jpg,Happiness,None,None
S076_006_00000019.jpg,Happiness,Surprise,None
S076_006_00000019.jpg,Happiness,None,None
S076_006_00000019.jpg,Happiness,Surprise,Sadness
S076_006_00000019.jpg,Happiness,None,None
S076_006_00000019.jpg,Happiness,None,None
S076_006_00000019.jpg,Happiness,Surprise,None
S076_006_00000019.jpg,Happiness,None,None
S077_001_00000028.jpg,Surprise,None,None
S077_001_00000028.jpg,Surprise,Fear,Sadness
S077_001_00000028.jpg,Surprise,None,None
S077_001_00000028.jpg,Surprise,None,None
S077_001_00000028.jpg,Surprise,None,None
S077_001_00000028.jpg,Surprise,None,None
S077_001_00000028.jpg,Surprise,None,None
S077_001_00000028.jpg,Surprise,None,None
S077_001_00000028.jpg,Anger,None,None
S077_006_00000014.jpg,Disgust,None,None
S077_006_00000014.jpg,Disgust,Sadness,None
S077_006_00000014.jpg,Disgust,Anger,Fear
S077_006_00000014.jpg,Disgust,Anger,Sadness
S077_006_00000014.jpg,Anger,Disgust,None
S077_006_00000014.jpg,Disgust,Fear,Sadness
S077_006_00000014.jpg,Anger,Disgust,None
S077_006_00000014.jpg,Anger,Disgust,None
S077_006_00000014.jpg,Disgust,None,None
S078_001_00000033.jpg,Surprise,Fear,None
S078_001_00000033.jpg,Surprise,None,None
S078_001_00000033.jpg,Surprise,None,None
S078_001_00000033.jpg,Surprise,Happiness,None
S078_001_00000033.jpg,Surprise,None,None
S078_001_00000033.jpg,Surprise,None,None
S078_001_00000033.jpg,Surprise,Fear,Disgust
S078_001_00000033.jpg,Surprise,Happiness,None
S078_001_00000033.jpg,Surprise,Fear,Disgust
S078_004_00000027.jpg,Happiness,Surprise,None
S078_004_00000027.jpg,Happiness,None,None
S078_004_00000027.jpg,Happiness,None,None
S078_004_00000027.jpg,Happiness,None,None
S078_004_00000027.jpg,Happiness,None,None
S078_004_00000027.jpg,Happiness,Surprise,None
S078_004_00000027.jpg,Happiness,None,None
S078_004_00000027.jpg,Happiness,Surprise,None
S078_004_00000027.jpg,Happiness,Sadness,Surprise
S078_007_00000013.jpg,Surprise,Happiness,Disgust
S078_007_00000013.jpg,Disgust,None,None
S078_007_00000013.jpg,Disgust,None,None
S078_007_00000013.jpg,Disgust,None,None
S078_007_00000013.jpg,Disgust,Anger,None
S078_007_00000013.jpg,Disgust,Anger,Surprise
S078_007_00000013.jpg,Disgust,Sadness,None
S078_007_00000013.jpg,Disgust,Sadness,None
S078_007_00000013.jpg,Disgust,Anger,None
S079_001_00000012.jpg,Surprise,Disgust,Fear
S079_001_00000012.jpg,Surprise,Disgust,Fear
S079_001_00000012.jpg,Surprise,None,None
S079_001_00000012.jpg,Surprise,Happiness,Anger
S079_001_00000012.jpg,Disgust,Surprise,None
S079_001_00000012.jpg,Surprise,Fear,None
S079_001_00000012.jpg,Surprise,None,None
S079_001_00000012.jpg,Surprise,Fear,Disgust
S079_001_00000012.jpg,Surprise,None,None
S079_002_00000012.jpg,Anger,Disgust,Surprise
S079_002_00000012.jpg,Anger,Disgust,Sadness
S079_002_00000012.jpg,Anger,Sadness,Disgust
S079_002_00000012.jpg,Disgust,Sadness,Fear
S079_002_00000012.jpg,Disgust,None,None
S079_002_00000012.jpg,Disgust,Anger,Fear
S079_004_00000026.jpg,Happiness,None,None
S079_004_00000026.jpg,Happiness,None,None
S079_004_00000026.jpg,Happiness,Neutral,None
S079_004_00000026.jpg,Happiness,Surprise,Neutral
S079_004_00000026.jpg,Happiness,Surprise,Neutral
S079_004_00000026.jpg,Happiness,None,None
S079_004_00000026.jpg,Happiness,None,None
S080_001_00000018.jpg,Surprise,Happiness,Disgust
S080_001_00000018.jpg,Surprise,Fear,Happiness
S080_001_00000018.jpg,Surprise,Happiness,None
S080_001_00000018.jpg,Fear,Surprise,None
S080_001_00000018.jpg,Surprise,None,None
S080_001_00000018.jpg,Fear,Surprise,None
S080_001_00000018.jpg,Surprise,Fear,None
S080_001_00000018.jpg,Fear,Surprise,None
S080_001_00000018.jpg,Fear,Surprise,None
S080_005_00000013.jpg,Sadness,Disgust,None
S080_005_00000013.jpg,Sadness,Fear,Anger
S080_005_00000013.jpg,Sadness,Disgust,None
S080_005_00000013.jpg,Sadness,Disgust,None
S080_005_00000013.jpg,Sadness,None,None
S080_005_00000013.jpg,Sadness,Fear,Anger
S080_005_00000013.jpg,Sadness,None,None
S080_008_00000009.jpg,Anger,None,None
S080_008_00000009.jpg,Anger,Disgust,Sadness
S080_008_00000009.jpg,Anger,None,None
S080_008_00000009.jpg,Disgust,Anger,None
S080_008_00000009.jpg,Disgust,Anger,Fear
S080_008_00000009.jpg,Anger,Sadness,Fear
S080_008_00000009.jpg,Disgust,Anger,None
S080_008_00000009.jpg,Disgust,None,None
S080_008_00000009.jpg,Disgust,None,None
S081_001_00000019.jpg,Fear,Surprise,None
S081_001_00000019.jpg,Surprise,Disgust,None
S081_001_00000019.jpg,Disgust,Sadness,Anger
S081_001_00000019.jpg,Surprise,Disgust,Sadness
S081_001_00000019.jpg,Surprise,Happiness,Fear
S081_001_00000019.jpg,Surprise,None,None
S081_001_00000019.jpg,Surprise,Anger,Fear
S081_001_00000019.jpg,Surprise,Disgust,Happiness
S081_001_00000019.jpg,Surprise,Happiness,None
S081_002_00000024.jpg,Sadness,Fear,Disgust
S081_002_00000024.jpg,Disgust,None,None
S081_002_00000024.jpg,Sadness,Fear,None
S081_002_00000024.jpg,Sadness,None,None
S081_002_00000024.jpg,Sadness,None,None
S081_002_00000024.jpg,Sadness,Disgust,Fear
S081_002_00000024.jpg,Sadness,None,None
S081_002_00000024.jpg,Sadness,Disgust,None
S081_002_00000024.jpg,Sadness,Fear,None
S081_008_00000011.jpg,Disgust,None,None
S081_008_00000011.jpg,Surprise,Fear,None
S081_008_00000011.jpg,Disgust,Fear,Anger
S081_008_00000011.jpg,Surprise,None,None
S081_008_00000011.jpg,Disgust,None,None
S081_008_00000011.jpg,Disgust,Fear,Sadness
S081_008_00000011.jpg,Disgust,None,None
S081_008_00000011.jpg,Sadness,Disgust,None
S081_008_00000011.jpg,Disgust,None,None
S082_001_00000015.jpg,Surprise,Fear,Anger
S082_001_00000015.jpg,Surprise,None,None
S082_001_00000015.jpg,Surprise,None,None
S082_001_00000015.jpg,Disgust,Anger,Sadness
S082_001_00000015.jpg,Surprise,None,None
S082_001_00000015.jpg,Fear,Surprise,None
S082_001_00000015.jpg,Surprise,Fear,None
S082_001_00000015.jpg,Surprise,None,None
S082_001_00000015.jpg,Surprise,Happiness,Disgust
S082_005_00000017.jpg,Disgust,Sadness,Anger
S082_005_00000017.jpg,Anger,None,None
S082_005_00000017.jpg,Disgust,Sadness,None
S082_005_00000017.jpg,Anger,Disgust,None
S082_005_00000017.jpg,Anger,None,None
S082_005_00000017.jpg,Disgust,Sadness,None
S082_005_00000017.jpg,Anger,None,None
S082_005_00000017.jpg,Anger,Disgust,None
S082_005_00000017.jpg,Anger,Disgust,None
S082_007_00000010.jpg,Anger,Disgust,None
S082_007_00000010.jpg,Disgust,Anger,None
S082_007_00000010.jpg,Disgust,Anger,None
S082_007_00000010.jpg,Disgust,Anger,None
S082_007_00000010.jpg,Disgust,Anger,Neutral
S082_007_00000010.jpg,Disgust,Anger,None
S082_007_00000010.jpg,Disgust,None,None
S083_003_00000019.jpg,Happiness,None,None
S083_003_00000019.jpg,Happiness,None,None
S083_003_00000019.jpg,Happiness,None,None
S083_003_00000019.jpg,Happiness,None,None
S083_003_00000019.jpg,Happiness,None,None
S083_003_00000019.jpg,Happiness,None,None
S083_003_00000019.jpg,Happiness,Surprise,None
S083_003_00000019.jpg,Happiness,Surprise,None
S083_003_00000019.jpg,Happiness,None,None
S084_001_00000010.jpg,Surprise,Fear,None
S084_001_00000010.jpg,Surprise,Fear,Happiness
S084_001_00000010.jpg,Surprise,Fear,Happiness
S084_001_00000010.jpg,Fear,None,None
S084_001_00000010.jpg,Surprise,None,None
S084_001_00000010.jpg,Surprise,None,None
S084_001_00000010.jpg,Fear,None,None
S084_001_00000010.jpg,Surprise,Fear,Disgust
S084_001_00000010.jpg,Surprise,Fear,None
S084_002_00000023.jpg,Disgust,None,None
S084_002_00000023.jpg,Sadness,Disgust,Fear
S084_002_00000023.jpg,Anger,Fear,Sadness
S084_002_00000023.jpg,Fear,Sadness,None
S084_002_00000023.jpg,Fear,None,None
S084_002_00000023.jpg,Disgust,Sadness,None
S084_002_00000023.jpg,Fear,None,None
S084_002_00000023.jpg,Sadness,Surprise,Fear
S084_002_00000023.jpg,Fear,Disgust,Sadness
S085_002_00000014.jpg,Happiness,None,None
S085_002_00000014.jpg,Happiness,Surprise,Neutral
S085_002_00000014.jpg,Happiness,Surprise,None
S085_002_00000014.jpg,Happiness,None,None
S085_002_00000014.jpg,Happiness,None,None
S085_002_00000014.jpg,Happiness,Surprise,None
S085_002_00000014.jpg,Happiness,Neutral,Surprise
S085_002_00000014.jpg,Happiness,Surprise,None
S085_002_00000014.jpg,Neutral,Happiness,Surprise
S085_003_00000013.jpg,Surprise,None,None
S085_003_00000013.jpg,Surprise,None,None
S085_003_00000013.jpg,Surprise,Fear,Disgust
S085_003_00000013.jpg,Surprise,Happiness,None
S085_003_00000013.jpg,Surprise,Fear,None
S085_003_00000013.jpg,Surprise,Fear,None
S085_003_00000013.jpg,Surprise,Fear,None
S085_003_00000013.jpg,Fear,Surprise,Disgust
S085_003_00000013.jpg,Surprise,Happiness,None
S085_004_00000017.jpg,Anger,Disgust,None
S085_004_00000017.jpg,Disgust,None,None
S085_004_00000017.jpg,Disgust,None,None
S085_004_00000017.jpg,Disgust,None,None
S085_004_00000017.jpg,Surprise,Happiness,Disgust
S085_004_00000017.jpg,Disgust,Anger,None
S085_004_00000017.jpg,Anger,Disgust,Fear
S085_004_00000017.jpg,Disgust,None,None
S085_004_00000017.jpg,Disgust,Anger,Surprise
S086_001_00000019.jpg,Fear,Sadness,Surprise
S086_001_00000019.jpg,Fear,Surprise,None
S086_001_00000019.jpg,Surprise,None,None
S086_001_00000019.jpg,Surprise,None,None
S086_001_00000019.jpg,Surprise,Fear,Anger
S086_001_00000019.jpg,Surprise,Fear,Disgust
S086_001_00000019.jpg,Surprise,Fear,None
S086_001_00000019.jpg,Surprise,Fear,Happiness
S086_002_00000015.jpg,Happiness,Surprise,Neutral
S086_002_00000015.jpg,Happiness,Neutral,Disgust
S086_002_00000015.jpg,Happiness,None,None
S086_002_00000015.jpg,Happiness,Anger,None
S086_002_00000015.jpg,Happiness,None,None
S086_002_00000015.jpg,Happiness,Neutral,Surprise
S086_002_00000015.jpg,Happiness,Neutral,Surprise
S086_002_00000015.jpg,Happiness,Surprise,Neutral
S087_001_00000011.jpg,Surprise,Fear,None
S087_001_00000011.jpg,Surprise,Happiness,Disgust
S087_001_00000011.jpg,Surprise,None,None
S087_001_00000011.jpg,Fear,Surprise,Disgust
S087_001_00000011.jpg,Fear,Surprise,None
S087_001_00000011.jpg,Surprise,Disgust,None
S087_001_00000011.jpg,Surprise,Disgust,Sadness
S087_001_00000011.jpg,Surprise,None,None
S087_001_00000011.jpg,Surprise,None,None
S087_004_00000012.jpg,Anger,Disgust,Sadness
S087_004_00000012.jpg,Anger,Disgust,None
S087_004_00000012.jpg,Disgust,Sadness,None
S087_004_00000012.jpg,Disgust,Anger,Sadness
S087_004_00000012.jpg,Sadness,None,None
S087_004_00000012.jpg,Sadness,None,None
S087_004_00000012.jpg,Disgust,Anger,None
S087_004_00000012.jpg,Disgust,None,None
S087_004_00000012.jpg,Disgust,None,None
S087_005_00000012.jpg,Happiness,None,None
S087_005_00000012.jpg,Happiness,Surprise,None
S087_005_00000012.jpg,Anger,Happiness,None
S087_005_00000012.jpg,Happiness,None,None
S087_005_00000012.jpg,Happiness,None,None
S087_005_00000012.jpg,Happiness,None,None
S087_005_00000012.jpg,Happiness,Surprise,None
S087_005_00000012.jpg,Happiness,None,None
S087_005_00000012.jpg,Happiness,None,None
S087_007_00000016.jpg,Disgust,None,None
S087_007_00000016.jpg,Disgust,Anger,None
S087_007_00000016.jpg,Anger,Disgust,None
S087_007_00000016.jpg,Anger,Sadness,Fear
S087_007_00000016.jpg,Anger,None,None
S087_007_00000016.jpg,Anger,Disgust,None
S087_007_00000016.jpg,Anger,None,None
S087_007_00000016.jpg,Anger,Fear,None
S087_007_00000016.jpg,Disgust,None,None
S088_001_00000017.jpg,Surprise,Fear,None
S088_001_00000017.jpg,Surprise,Disgust,None
S088_001_00000017.jpg,Surprise,Disgust,None
S088_001_00000017.jpg,Surprise,Fear,None
S088_001_00000017.jpg,Surprise,None,None
S088_001_00000017.jpg,Surprise,None,None
S088_001_00000017.jpg,Surprise,Disgust,Happiness
S088_001_00000017.jpg,Surprise,None,None
S088_001_00000017.jpg,Surprise,Fear,Anger
S088_004_00000020.jpg,Anger,Fear,Disgust
S088_004_00000020.jpg,Disgust,Anger,Sadness
S088_004_00000020.jpg,Disgust,Anger,None
S088_004_00000020.jpg,Disgust,Neutral,Anger
S088_004_00000020.jpg,Disgust,None,None
S088_004_00000020.jpg,Neutral,Sadness,Disgust
S088_004_00000020.jpg,Neutral,Disgust,None
S088_004_00000020.jpg,Surprise,Disgust,Anger
S089_001_00000016.jpg,Surprise,None,None
S089_001_00000016.jpg,Surprise,None,None
S089_001_00000016.jpg,Surprise,None,None
S089_001_00000016.jpg,Surprise,None,None
S089_001_00000016.jpg,Surprise,Happiness,Fear
S089_001_00000016.jpg,Surprise,None,None
S089_001_00000016.jpg,Surprise,Fear,Happiness
S089_001_00000016.jpg,Surprise,Happiness,None
S089_001_00000016.jpg,Surprise,Fear,None
S089_002_00000021.jpg,Happiness,None,None
S089_002_00000021.jpg,Happiness,None,None
S089_002_00000021.jpg,Happiness,Surprise,Disgust
S089_002_00000021.jpg,Happiness,None,None
S089_002_00000021.jpg,Anger,None,None
S089_002_00000021.jpg,Happiness,None,None
S089_002_00000021.jpg,Happiness,None,None
S089_002_00000021.jpg,Happiness,None,None
S089_002_00000021.jpg,Happiness,Surprise,Sadness
S089_003_00000036.jpg,Anger,None,None
S089_003_00000036.jpg,Anger,Disgust,None
S089_003_00000036.jpg,Sadness,None,None
S089_003_00000036.jpg,Sadness,Fear,None
S089_003_00000036.jpg,Anger,Surprise,Fear
S089_003_00000036.jpg,Disgust,Sadness,Happiness
S089_003_00000036.jpg,Anger,Surprise,None
S089_003_00000036.jpg,Sadness,Disgust,Fear
S089_003_00000036.jpg,Disgust,Anger,Fear
S090_002_00000011.jpg,Surprise,None,None
S090_002_00000011.jpg,Anger,Disgust,Surprise
S090_002_00000011.jpg,Surprise,Fear,None
S090_002_00000011.jpg,Surprise,Happiness,None
S090_002_00000011.jpg,Surprise,None,None
S090_002_00000011.jpg,Surprise,Anger,None
S090_002_00000011.jpg,Surprise,Happiness,None
S090_002_00000011.jpg,Surprise,Fear,None
S090_002_00000011.jpg,Anger,None,None
S090_006_00000011.jpg,Disgust,Anger,None
S090_006_00000011.jpg,Disgust,Anger,None
S090_006_00000011.jpg,Disgust,None,None
S090_006_00000011.jpg,Disgust,None,None
S090_006_00000011.jpg,Disgust,Anger,None
S090_006_00000011.jpg,Anger,Disgust,None
S090_006_00000011.jpg,Disgust,Sadness,None
S090_006_00000011.jpg,Disgust,Anger,None
S090_006_00000011.jpg,Disgust,Sadness,None
S090_007_00000014.jpg,Sadness,Anger,None
S090_007_00000014.jpg,Anger,Disgust,Sadness
S090_007_00000014.jpg,Disgust,Sadness,None
S090_007_00000014.jpg,Sadness,Disgust,Anger
S090_007_00000014.jpg,Disgust,None,None
S090_007_00000014.jpg,Anger,Disgust,Sadness
S090_007_00000014.jpg,Anger,Disgust,None
S090_007_00000014.jpg,Sadness,Fear,None
S090_007_00000014.jpg,Anger,Fear,None
S091_001_00000015.jpg,Fear,Surprise,None
S091_001_00000015.jpg,Fear,Surprise,None
S091_001_00000015.jpg,Fear,Surprise,None
S091_001_00000015.jpg,Surprise,Fear,None
S091_001_00000015.jpg,Surprise,Fear,Disgust
S091_003_00000021.jpg,Happiness,Surprise,Disgust
S091_003_00000021.jpg,Happiness,None,None
S091_003_00000021.jpg,Happiness,Surprise,Disgust
S091_003_00000021.jpg,Happiness,Surprise,Fear
S091_003_00000021.jpg,Happiness,Surprise,Fear
S091_003_00000021.jpg,Happiness,None,None
S091_003_00000021.jpg,Surprise,None,None
S091_003_00000021.jpg,Happiness,Surprise,None
S091_003_00000021.jpg,Happiness,None,None
S092_001_00000017.jpg,Surprise,None,None
S092_001_00000017.jpg,Surprise,None,None
S092_001_00000017.jpg,Surprise,Fear,None
S092_001_00000017.jpg,Surprise,Fear,Disgust
S092_001_00000017.jpg,Surprise,None,None
S092_001_00000017.jpg,Disgust,Surprise,None
S092_001_00000017.jpg,Disgust,Surprise,Fear
S092_001_00000017.jpg,Surprise,Anger,None
S092_001_00000017.jpg,Surprise,Fear,None
S092_003_00000014.jpg,Anger,Disgust,Sadness
S092_003_00000014.jpg,Happiness,Anger,Disgust
S092_003_00000014.jpg,Surprise,Anger,Sadness
S092_003_00000014.jpg,Anger,Disgust,Sadness
S092_003_00000014.jpg,Anger,None,None
S092_003_00000014.jpg,Anger,Disgust,Sadness
S092_003_00000014.jpg,Disgust,None,None
S092_003_00000014.jpg,Disgust,None,None
S092_003_00000014.jpg,Disgust,None,None
S092_004_00000024.jpg,Happiness,Neutral,Surprise
S092_004_00000024.jpg,Happiness,Surprise,None
S092_004_00000024.jpg,Happiness,Surprise,None
S092_004_00000024.jpg,Happiness,Neutral,Surprise
S092_004_00000024.jpg,Happiness,Anger,Surprise
S092_004_00000024.jpg,Happiness,Surprise,Neutral
S092_004_00000024.jpg,Happiness,None,None
S093_001_00000020.jpg,Sadness,Fear,Anger
S093_001_00000020.jpg,Sadness,None,None
S093_001_00000020.jpg,Disgust,None,None
S093_001_00000020.jpg,Sadness,None,None
S093_001_00000020.jpg,Sadness,Disgust,None
S093_001_00000020.jpg,Sadness,Fear,Disgust
S093_001_00000020.jpg,Sadness,None,None
S093_001_00000020.jpg,Sadness,None,None
S093_001_00000020.jpg,Surprise,Sadness,None
S093_004_00000016.jpg,Happiness,Surprise,None
S093_004_00000016.jpg,Happiness,None,None
S093_004_00000016.jpg,Happiness,None,None
S093_004_00000016.jpg,Happiness,None,None
S093_004_00000016.jpg,Happiness,None,None
S093_004_00000016.jpg,Happiness,None,None
S093_004_00000016.jpg,Happiness,None,None
S093_004_00000016.jpg,Happiness,None,None
S093_004_00000016.jpg,Happiness,None,None
